metabolite,biochemical,platform_name,id,fluid,matched,name,sid,chebi,swisslipids,hmdb,lipidmaps,pubchem,chebi_name,swisslipids_name,hmdb_name,lipidmaps_name,IUPAC,InchiKey,chebi_synonyms,swisslipids_synonyms,lipidmaps_synonyms
"""PC aa C36:2""","""PC aa C36:2""","""Biocrates p150 [t-ms]""",null,"""plasma""",true,"[""PC aa C36:2""]","[""PC aa C36:2_p150_FIA_pos""]","[""CHEBI:64433""]","[""SLM:000056877"", ""SLM:000056523""]","[""HMDB0007920"", ""HMDB0008331"", ""HMDB0007888"", ""HMDB0008559"", ""HMDB0008590"", ""HMDB0008070"", ""HMDB0008071"", ""HMDB0008039"", ""HMDB0012104"", ""HMDB0008011"", ""HMDB0000593"", ""HMDB0007979"", ""HMDB0011694"", ""HMDB0008103"", ""HMDB0240633"", ""HMDB0008299"", ""HMDB0008135""]",[],[],"[""phosphatidylcholine 36:2""]","[""Phosphatidylcholine (O-37:2)"", ""Phosphatidylcholine (36:2)""]","[""PC(14:1(9Z)/22:1(13Z))"", ""PC(20:2(11Z,14Z)/16:0)"", ""PC(14:0/22:2(13Z,16Z))"", ""PC(22:1(13Z)/14:1(9Z))"", ""PC(22:2(13Z,16Z)/14:0)"", ""PC(18:1(11Z)/18:1(11Z))"", ""PC(18:1(11Z)/18:1(9Z))"", ""PC(18:0/18:2(9Z,12Z))"", ""SM(d18:1/22:1(13Z))"", ""PC(16:1(9Z)/20:1(11Z))"", ""PC(18:1(9Z)/18:1(9Z))"", ""PC(16:0/20:2(11Z,14Z))"", ""SM(d16:1/24:1(15Z))"", ""PC(18:1(9Z)/18:1(11Z))"", ""SM(d18:2(4E,14Z)/22:0)"", ""PC(20:1(11Z)/16:1(9Z))"", ""PC(18:2(9Z,12Z)/18:0)""]",[],[],[],"[""phosphatidylcholine 36:2"", [""PC(36:2)"", ""GPCho(36:2)"", ""PC 36:2""]]","[""Phosphatidylcholine (O-37:2)"", ""Phosphatidylcholine (36:2)""]",[]
"""PC aa C36:3""","""PC aa C36:3""","""Biocrates p150 [t-ms]""",null,"""plasma""",true,"[""PC aa C36:3""]","[""PC aa C36:3_p150_FIA_pos""]","[""CHEBI:64523""]","[""SLM:000056524"", ""SLM:000056878""]","[""HMDB0008072"", ""HMDB0008364"", ""HMDB0008012"", ""HMDB0007980"", ""HMDB0008041"", ""HMDB0008136"", ""HMDB0007921"", ""HMDB0008332"", ""HMDB0240672"", ""HMDB0008137"", ""HMDB0008397"", ""HMDB0008168"", ""HMDB0240669"", ""HMDB0008591"", ""HMDB0007981"", ""HMDB0008105"", ""HMDB0240670"", ""HMDB0008040"", ""HMDB0008201""]",[],[],"[""phosphatidylcholine 36:3""]","[""Phosphatidylcholine (36:3)"", ""Phosphatidylcholine (O-37:3)""]","[""PC(18:1(11Z)/18:2(9Z,12Z))"", ""PC(20:3(5Z,8Z,11Z)/16:0)"", ""PC(16:1(9Z)/20:2(11Z,14Z))"", ""PC(16:0/20:3(5Z,8Z,11Z))"", ""PC(18:0/18:3(9Z,12Z,15Z))"", ""PC(18:2(9Z,12Z)/18:1(11Z))"", ""PC(14:1(9Z)/22:2(13Z,16Z))"", ""PC(20:2(11Z,14Z)/16:1(9Z))"", ""SM(d16:1/24:2(5Z,9Z))"", ""PC(18:2(9Z,12Z)/18:1(9Z))"", ""PC(20:3(8Z,11Z,14Z)/16:0)"", ""PC(18:3(6Z,9Z,12Z)/18:0)"", ""SM(d18:2(4E,14Z)/22:1(13Z))"", ""PC(22:2(13Z,16Z)/14:1(9Z))"", ""PC(16:0/20:3(8Z,11Z,14Z))"", ""PC(18:1(9Z)/18:2(9Z,12Z))"", ""SM(d18:1/22:2(13Z,16Z))"", ""PC(18:0/18:3(6Z,9Z,12Z))"", ""PC(18:3(9Z,12Z,15Z)/18:0)""]",[],[],[],"[""phosphatidylcholine 36:3"", [""PC(36.3)"", ""GPCho(36:3)"", ""phosphatidylcholine(36:3)"", ""PC 36:3""]]","[""Phosphatidylcholine (36:3)"", ""Phosphatidylcholine (O-37:3)""]",[]
"""PC aa C36:4""","""PC aa C36:4""","""Biocrates p150 [t-ms]""",null,"""plasma""",true,"[""PC aa C36:4""]","[""PC aa C36:4_p150_FIA_pos""]","[""CHEBI:64520""]","[""SLM:000056879"", ""SLM:000056525""]","[""HMDB0008365"", ""HMDB0008074"", ""HMDB0008429"", ""HMDB0008234"", ""HMDB0008170"", ""HMDB0008398"", ""HMDB0008107"", ""HMDB0008106"", ""HMDB0008623"", ""HMDB0008073"", ""HMDB0007889"", ""HMDB0007983"", ""HMDB0008202"", ""HMDB0008138"", ""HMDB0008014"", ""HMDB0008013"", ""HMDB0007982"", ""HMDB0008462"", ""HMDB0008169"", ""HMDB0008042"", ""HMDB0008203""]",[],[],"[""phosphatidylcholine 36:4""]","[""Phosphatidylcholine (O-37:4)"", ""Phosphatidylcholine (36:4)""]","[""PC(20:3(5Z,8Z,11Z)/16:1(9Z))"", ""PC(18:1(11Z)/18:3(9Z,12Z,15Z))"", ""PC(20:4(5Z,8Z,11Z,14Z)/16:0)"", ""PC(18:4(6Z,9Z,12Z,15Z)/18:0)"", ""PC(18:3(6Z,9Z,12Z)/18:1(9Z))"", ""PC(20:3(8Z,11Z,14Z)/16:1(9Z))"", ""PC(18:1(9Z)/18:3(9Z,12Z,15Z))"", ""PC(18:1(9Z)/18:3(6Z,9Z,12Z))"", ""PC(22:4(7Z,10Z,13Z,16Z)/14:0)"", ""PC(18:1(11Z)/18:3(6Z,9Z,12Z))"", ""PC(14:0/22:4(7Z,10Z,13Z,16Z))"", ""PC(16:0/20:4(8Z,11Z,14Z,17Z))"", ""PC(18:3(9Z,12Z,15Z)/18:1(11Z))"", ""PC(18:2(9Z,12Z)/18:2(9Z,12Z))"", ""PC(16:1(9Z)/20:3(8Z,11Z,14Z))"", ""PC(16:1(9Z)/20:3(5Z,8Z,11Z))"", ""PC(16:0/20:4(5Z,8Z,11Z,14Z))"", ""PC(20:4(8Z,11Z,14Z,17Z)/16:0)"", ""PC(18:3(6Z,9Z,12Z)/18:1(11Z))"", ""PC(18:0/18:4(6Z,9Z,12Z,15Z))"", ""PC(18:3(9Z,12Z,15Z)/18:1(9Z))""]",[],[],[],"[""phosphatidylcholine 36:4"", [""PC(36:4)"", ""GPCho(36:4)"", ""phosphatidylcholine(36:4)"", ""PC 36:4""]]","[""Phosphatidylcholine (O-37:4)"", ""Phosphatidylcholine (36:4)""]",[]
"""PC aa C36:5""","""PC aa C36:5""","""Biocrates p150 [t-ms]""",null,"""plasma""",true,"[""PC aa C36:5""]","[""PC aa C36:5_p150_FIA_pos""]","[""CHEBI:64504"", ""CHEBI:85775""]","[""SLM:000056526"", ""SLM:000056880""]","[""HMDB0007890"", ""HMDB0008171"", ""HMDB0007891"", ""HMDB0008140"", ""HMDB0008463"", ""HMDB0008204"", ""HMDB0008235"", ""HMDB0008141"", ""HMDB0008656"", ""HMDB0007984"", ""HMDB0008108"", ""HMDB0008495"", ""HMDB0008016"", ""HMDB0008236"", ""HMDB0007922"", ""HMDB0008015"", ""HMDB0008689"", ""HMDB0008075"", ""HMDB0008624"", ""HMDB0008430""]",[],[],"[""phosphatidylcholine 36:5"", ""phosphatidylcholine (P-37:4)""]","[""Phosphatidylcholine (36:5)"", ""Phosphatidylcholine (O-37:5)""]","[""PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))"", ""PC(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))"", ""PC(14:0/22:5(7Z,10Z,13Z,16Z,19Z))"", ""PC(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))"", ""PC(20:4(8Z,11Z,14Z,17Z)/16:1(9Z))"", ""PC(18:3(9Z,12Z,15Z)/18:2(9Z,12Z))"", ""PC(18:4(6Z,9Z,12Z,15Z)/18:1(11Z))"", ""PC(18:2(9Z,12Z)/18:3(9Z,12Z,15Z))"", ""PC(22:5(4Z,7Z,10Z,13Z,16Z)/14:0)"", ""PC(16:0/20:5(5Z,8Z,11Z,14Z,17Z))"", ""PC(18:1(9Z)/18:4(6Z,9Z,12Z,15Z))"", ""PC(20:5(5Z,8Z,11Z,14Z,17Z)/16:0)"", ""PC(16:1(9Z)/20:4(8Z,11Z,14Z,17Z))"", ""PC(18:4(6Z,9Z,12Z,15Z)/18:1(9Z))"", ""PC(14:1(9Z)/22:4(7Z,10Z,13Z,16Z))"", ""PC(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))"", ""PC(22:5(7Z,10Z,13Z,16Z,19Z)/14:0)"", ""PC(18:1(11Z)/18:4(6Z,9Z,12Z,15Z))"", ""PC(22:4(7Z,10Z,13Z,16Z)/14:1(9Z))"", ""PC(20:4(5Z,8Z,11Z,14Z)/16:1(9Z))""]",[],[],[],"[""phosphatidylcholine 36:5"", ""phosphatidylcholine (P-37:4)"", [""GPCho(36:5)"", ""PC(36:5)"", ""phosphatidylcholine(36:5)"", ""PC 36:5""]]","[""Phosphatidylcholine (36:5)"", ""Phosphatidylcholine (O-37:5)""]",[]
"""PC aa C36:6""","""PC aa C36:6""","""Biocrates p150 [t-ms]""",null,"""plasma""",true,"[""PC aa C36:6""]","[""PC aa C36:6_p150_FIA_pos""]","[""CHEBI:66856"", ""CHEBI:137634""]","[""SLM:000056881"", ""SLM:000056527""]","[""HMDB0008142"", ""HMDB0008657"", ""HMDB0007892"", ""HMDB0008172"", ""HMDB0008206"", ""HMDB0008722"", ""HMDB0008205"", ""HMDB0008237"", ""HMDB0007923"", ""HMDB0008690"", ""HMDB0007924"", ""HMDB0008173"", ""HMDB0008496"", ""HMDB0008017""]",[],[],"[""phosphatidylcholine 36:6"", ""phosphatidylcholine O-37:6""]","[""Phosphatidylcholine (O-37:6)"", ""Phosphatidylcholine (36:6)""]","[""PC(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))"", ""PC(22:5(4Z,7Z,10Z,13Z,16Z)/14:1(9Z))"", ""PC(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"", ""PC(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))"", ""PC(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))"", ""PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:0)"", ""PC(18:3(9Z,12Z,15Z)/18:3(6Z,9Z,12Z))"", ""PC(18:4(6Z,9Z,12Z,15Z)/18:2(9Z,12Z))"", ""PC(14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))"", ""PC(22:5(7Z,10Z,13Z,16Z,19Z)/14:1(9Z))"", ""PC(14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))"", ""PC(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))"", ""PC(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z))"", ""PC(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))""]",[],[],[],"[""phosphatidylcholine 36:6"", ""phosphatidylcholine O-37:6"", [""GPCho(36:6)"", ""PC 36:6"", ""PC(36:6)"", ""phosphatidylcholine(36:6)""], [""PC O-37:6"", ""PC(O-37:6)"", ""PC-O(37:6)"", ""PC-O 37:6""]]","[""Phosphatidylcholine (O-37:6)"", ""Phosphatidylcholine (36:6)""]",[]
"""PC aa C38:0""","""PC aa C38:0""","""Biocrates p150 [t-ms]""",null,"""plasma""",true,"[""PC aa C38:0""]","[""PC aa C38:0_p150_FIA_pos""]","[""CHEBI:137610"", ""CHEBI:136132"", ""CHEBI:137901"", ""CHEBI:66861"", ""CHEBI:85772""]","[""SLM:000056537"", ""SLM:000056892"", ""SLM:000056907""]","[""HMDB0012094"", ""HMDB0008267"", ""HMDB0008752"", ""HMDB0008755"", ""HMDB0011293"", ""HMDB0011327"", ""HMDB0007985"", ""HMDB0011294"", ""HMDB0011326"", ""HMDB0008721"", ""HMDB0008528"", ""HMDB0008688"", ""HMDB0008043"", ""HMDB0008720"", ""HMDB0007893"", ""HMDB0008687"", ""HMDB0011262""]",[],[],"[""phosphatidylcholine 39:7"", ""phosphatidylcholine P-40:6"", ""phosphatidylcholine O-39:0"", ""phosphatidylcholine 38:0"", ""phosphatidylcholine O-40:7""]","[""Phosphatidylcholine (38:0)"", ""Phosphatidylcholine (O-39:0)"", ""Phosphatidylcholine (O-40:7)""]","[""SM(d18:0/24:0)"", ""PC(20:0/18:0)"", ""PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-18:0)"", ""PC(24:0/14:0)"", ""PC(P-18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z))"", ""PC(P-18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))"", ""PC(16:0/22:0)"", ""PC(P-18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))"", ""PC(P-18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))"", ""PC(22:5(7Z,10Z,13Z,16Z,19Z)/P-18:1(9Z))"", ""PC(22:0/16:0)"", ""PC(22:5(4Z,7Z,10Z,13Z,16Z)/P-18:1(9Z))"", ""PC(18:0/20:0)"", ""PC(22:5(7Z,10Z,13Z,16Z,19Z)/P-18:1(11Z))"", ""PC(14:0/24:0)"", ""PC(22:5(4Z,7Z,10Z,13Z,16Z)/P-18:1(11Z))"", ""PC(P-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))""]",[],[],[],"[""phosphatidylcholine 39:7"", ""phosphatidylcholine P-40:6"", ""phosphatidylcholine O-39:0"", ""phosphatidylcholine 38:0"", ""phosphatidylcholine O-40:7"", [""PC 39:7"", ""PC(39:7)""], [""Phosphatidylcholine(P-40:6)"", ""PC P-40:6"", ""GPCho(P-40:6)"", ""PC(P-40:6)""], [""phosphatidylcholine(O-39:0)"", ""PC(O-39:0)"", ""PC O-39:0""], [""GPCho(38:0)"", ""PC 38:0"", ""PC(38:0)"", ""phosphatidylcholine(38:0)""], [""PC O-40:7"", ""PC(O-40:7)"", ""GPCho(O-40:7)"", ""phosphatidylcholine(O-40:7)""]]","[""Phosphatidylcholine (38:0)"", ""Phosphatidylcholine (O-39:0)"", ""Phosphatidylcholine (O-40:7)""]",[]
"""PC aa C38:3""","""PC aa C38:3""","""Biocrates p150 [t-ms]""",null,"""plasma""",true,"[""PC aa C38:3""]","[""PC aa C38:3_p150_FIA_pos""]","[""CHEBI:64446""]","[""SLM:000056540"", ""SLM:000056895""]","[""HMDB0008175"", ""HMDB0008208"", ""HMDB0008046"", ""HMDB0008271"", ""HMDB0008078"", ""HMDB0008047"", ""HMDB0008020"", ""HMDB0008335"", ""HMDB0008366"", ""HMDB0008272"", ""HMDB0240636"", ""HMDB0008334"", ""HMDB0008111"", ""HMDB0008594"", ""HMDB0008399"", ""HMDB0008303"", ""HMDB0008144"", ""HMDB0240615""]",[],[],"[""phosphatidylcholine 38:3""]","[""Phosphatidylcholine (38:3)"", ""Phosphatidylcholine (O-39:3)""]","[""PC(18:3(6Z,9Z,12Z)/20:0)"", ""PC(18:3(9Z,12Z,15Z)/20:0)"", ""PC(18:0/20:3(5Z,8Z,11Z))"", ""PC(20:0/18:3(6Z,9Z,12Z))"", ""PC(18:1(11Z)/20:2(11Z,14Z))"", ""PC(18:0/20:3(8Z,11Z,14Z))"", ""PC(16:1(9Z)/22:2(13Z,16Z))"", ""PC(20:2(11Z,14Z)/18:1(9Z))"", ""PC(20:3(5Z,8Z,11Z)/18:0)"", ""PC(20:0/18:3(9Z,12Z,15Z))"", ""SM(d18:2(4E,14Z)/24:1(15Z))"", ""PC(20:2(11Z,14Z)/18:1(11Z))"", ""PC(18:1(9Z)/20:2(11Z,14Z))"", ""PC(22:2(13Z,16Z)/16:1(9Z))"", ""PC(20:3(8Z,11Z,14Z)/18:0)"", ""PC(20:1(11Z)/18:2(9Z,12Z))"", ""PC(18:2(9Z,12Z)/20:1(11Z))"", ""SM(d18:1/24:2(5Z,9Z))""]",[],[],[],"[""phosphatidylcholine 38:3"", [""GPCho(38:3)"", ""PC(38:3)"", ""PC 38:3""]]","[""Phosphatidylcholine (38:3)"", ""Phosphatidylcholine (O-39:3)""]",[]
"""PC aa C38:4""","""PC aa C38:4""","""Biocrates p150 [t-ms]""",null,"""plasma""",true,"[""PC aa C38:4""]","[""PC aa C38:4_p150_FIA_pos""]","[""CHEBI:64526""]","[""SLM:000056541"", ""SLM:000056896""]","[""HMDB0008304"", ""HMDB0008401"", ""HMDB0240644"", ""HMDB0008209"", ""HMDB0008113"", ""HMDB0007988"", ""HMDB0008368"", ""HMDB0008336"", ""HMDB0008273"", ""HMDB0008305"", ""HMDB0008080"", ""HMDB0008400"", ""HMDB0008145"", ""HMDB0008048"", ""HMDB0008079"", ""HMDB0008367"", ""HMDB0008241"", ""HMDB0008112"", ""HMDB0008431"", ""HMDB0008626"", ""HMDB0008049"", ""HMDB0008176"", ""HMDB0008464""]",[],[],"[""phosphatidylcholine 38:4""]","[""Phosphatidylcholine (38:4)"", ""Phosphatidylcholine (O-39:4)""]","[""PC(20:1(11Z)/18:3(6Z,9Z,12Z))"", ""PC(20:3(8Z,11Z,14Z)/18:1(9Z))"", ""SM(d18:2(4E,14Z)/24:2(5Z,9Z))"", ""PC(18:3(9Z,12Z,15Z)/20:1(11Z))"", ""PC(18:1(9Z)/20:3(8Z,11Z,14Z))"", ""PC(16:0/22:4(7Z,10Z,13Z,16Z))"", ""PC(20:3(5Z,8Z,11Z)/18:1(9Z))"", ""PC(20:2(11Z,14Z)/18:2(9Z,12Z))"", ""PC(20:0/18:4(6Z,9Z,12Z,15Z))"", ""PC(20:1(11Z)/18:3(9Z,12Z,15Z))"", ""PC(18:1(11Z)/20:3(8Z,11Z,14Z))"", ""PC(20:3(8Z,11Z,14Z)/18:1(11Z))"", ""PC(18:2(9Z,12Z)/20:2(11Z,14Z))"", ""PC(18:0/20:4(5Z,8Z,11Z,14Z))"", ""PC(18:1(11Z)/20:3(5Z,8Z,11Z))"", ""PC(20:3(5Z,8Z,11Z)/18:1(11Z))"", ""PC(18:4(6Z,9Z,12Z,15Z)/20:0)"", ""PC(18:1(9Z)/20:3(5Z,8Z,11Z))"", ""PC(20:4(5Z,8Z,11Z,14Z)/18:0)"", ""PC(22:4(7Z,10Z,13Z,16Z)/16:0)"", ""PC(18:0/20:4(8Z,11Z,14Z,17Z))"", ""PC(18:3(6Z,9Z,12Z)/20:1(11Z))"", ""PC(20:4(8Z,11Z,14Z,17Z)/18:0)""]",[],[],[],"[""phosphatidylcholine 38:4"", [""GPCho(38:4)"", ""PC(38:4)"", ""phosphatidylcholine(38:4)"", ""PC 38:4""]]","[""Phosphatidylcholine (38:4)"", ""Phosphatidylcholine (O-39:4)""]",[]
"""PC aa C38:5""","""PC aa C38:5""","""Biocrates p150 [t-ms]""",null,"""plasma""",true,"[""PC aa C38:5""]","[""PC aa C38:5_p150_FIA_pos""]","[""CHEBI:64525""]","[""SLM:000056897"", ""SLM:000056542""]","[""HMDB0008433"", ""HMDB0008021"", ""HMDB0007990"", ""HMDB0008432"", ""HMDB0008114"", ""HMDB0008306"", ""HMDB0008466"", ""HMDB0008242"", ""HMDB0008402"", ""HMDB0008139"", ""HMDB0008177"", ""HMDB0008115"", ""HMDB0008369"", ""HMDB0008692"", ""HMDB0008497"", ""HMDB0008338"", ""HMDB0008659"", ""HMDB0008337"", ""HMDB0007989"", ""HMDB0008081"", ""HMDB0008082"", ""HMDB0008627"", ""HMDB0008210"", ""HMDB0008465"", ""HMDB0008146"", ""HMDB0008050""]",[],[],"[""phosphatidylcholine 38:5""]","[""Phosphatidylcholine (O-39:5)"", ""Phosphatidylcholine (38:5)""]","[""PC(20:4(5Z,8Z,11Z,14Z)/18:1(9Z))"", ""PC(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))"", ""PC(16:0/22:5(7Z,10Z,13Z,16Z,19Z))"", ""PC(20:4(5Z,8Z,11Z,14Z)/18:1(11Z))"", ""PC(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))"", ""PC(20:1(11Z)/18:4(6Z,9Z,12Z,15Z))"", ""PC(20:4(8Z,11Z,14Z,17Z)/18:1(9Z))"", ""PC(18:4(6Z,9Z,12Z,15Z)/20:1(11Z))"", ""PC(20:3(8Z,11Z,14Z)/18:2(9Z,12Z))"", ""PC(18:2(9Z,12Z)/20:3(5Z,8Z,11Z))"", ""PC(18:3(6Z,9Z,12Z)/20:2(11Z,14Z))"", ""PC(18:1(9Z)/20:4(8Z,11Z,14Z,17Z))"", ""PC(20:3(5Z,8Z,11Z)/18:2(9Z,12Z))"", ""PC(22:5(7Z,10Z,13Z,16Z,19Z)/16:0)"", ""PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:0)"", ""PC(20:2(11Z,14Z)/18:3(9Z,12Z,15Z))"", ""PC(22:5(4Z,7Z,10Z,13Z,16Z)/16:0)"", ""PC(20:2(11Z,14Z)/18:3(6Z,9Z,12Z))"", ""PC(16:0/22:5(4Z,7Z,10Z,13Z,16Z))"", ""PC(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))"", ""PC(18:1(11Z)/20:4(8Z,11Z,14Z,17Z))"", ""PC(22:4(7Z,10Z,13Z,16Z)/16:1(9Z))"", ""PC(18:3(9Z,12Z,15Z)/20:2(11Z,14Z))"", ""PC(20:4(8Z,11Z,14Z,17Z)/18:1(11Z))"", ""PC(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))"", ""PC(18:0/20:5(5Z,8Z,11Z,14Z,17Z))""]",[],[],[],"[""phosphatidylcholine 38:5"", [""PC(38:5)"", ""GPCho(38:5)"", ""phosphatidylcholine(38:5)"", ""PC 38:5""]]","[""Phosphatidylcholine (O-39:5)"", ""Phosphatidylcholine (38:5)""]",[]
"""PC aa C38:6""","""PC aa C38:6""","""Biocrates p150 [t-ms]""",null,"""plasma""",true,"[""PC aa C38:6""]","[""PC aa C38:6_p150_FIA_pos""]","[""CHEBI:64519""]","[""SLM:000056543"", ""SLM:000056898""]","[""HMDB0008022"", ""HMDB0008116"", ""HMDB0007991"", ""HMDB0008024"", ""HMDB0008148"", ""HMDB0008147"", ""HMDB0008083""]",[],[],"[""phosphatidylcholine 38:6""]","[""Phosphatidylcholine (38:6)"", ""Phosphatidylcholine (O-39:6)""]","[""PC(16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))"", ""PC(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))"", ""PC(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"", ""PC(16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))"", ""PC(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z))"", ""PC(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))"", ""PC(18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))""]",[],[],[],"[""phosphatidylcholine 38:6"", [""PC(38:6)"", ""GPCho(38:6)"", ""phosphatidylcholine(38:6)"", ""PC 38:6""]]","[""Phosphatidylcholine (38:6)"", ""Phosphatidylcholine (O-39:6)""]",[]
"""PC aa C40:1""","""PC aa C40:1""","""Biocrates p150 [t-ms]""",null,"""plasma""",true,"[""PC aa C40:1""]","[""PC aa C40:1_p150_FIA_pos""]","[""CHEBI:137616"", ""CHEBI:137902"", ""CHEBI:66865""]","[""SLM:000056911"", ""SLM:000056925"", ""SLM:000056555""]","[""HMDB0008275"", ""HMDB0008532"", ""HMDB0008052"", ""HMDB0008563"", ""HMDB0008084"", ""HMDB0008307"", ""HMDB0008759"", ""HMDB0007993"", ""HMDB0008791"", ""HMDB0008025"", ""HMDB0008117"", ""HMDB0008531""]",[],[],"[""phosphatidylcholine 41:8"", ""phosphatidylcholine O-41:1"", ""phosphatidylcholine 40:1""]","[""Phosphatidylcholine (O-41:1)"", ""Phosphatidylcholine (O-42:8)"", ""Phosphatidylcholine (40:1)""]","[""PC(20:0/20:1(11Z))"", ""PC(22:0/18:1(9Z))"", ""PC(18:0/22:1(13Z))"", ""PC(22:1(13Z)/18:0)"", ""PC(18:1(11Z)/22:0)"", ""PC(20:1(11Z)/20:0)"", ""PC(24:0/16:1(9Z))"", ""PC(16:0/24:1(15Z))"", ""PC(24:1(15Z)/16:0)"", ""PC(16:1(9Z)/24:0)"", ""PC(18:1(9Z)/22:0)"", ""PC(22:0/18:1(11Z))""]",[],[],[],"[""phosphatidylcholine 41:8"", ""phosphatidylcholine O-41:1"", ""phosphatidylcholine 40:1"", [""PC 41:8"", ""PC(41:8)""], [""phosphatidylcholine(O-41:1)"", ""PC O-41:1"", ""PC(O-41:1)""], [""GPCho(40:1)"", ""PC 40:1"", ""PC(40:1)"", ""phosphatidylcholine(40:1)""]]","[""Phosphatidylcholine (O-41:1)"", ""Phosphatidylcholine (O-42:8)"", ""Phosphatidylcholine (40:1)""]",[]
"""PC aa C40:2""","""PC aa C40:2""","""Biocrates p150 [t-ms]""",null,"""plasma""",true,"[""PC aa C40:2""]","[""PC aa C40:2_p150_FIA_pos""]","[""CHEBI:66864"", ""CHEBI:146283""]","[""SLM:000056912"", ""SLM:000056557"", ""SLM:000056926""]","[""HMDB0008564"", ""HMDB0008595"", ""HMDB0008026"", ""HMDB0008792"", ""HMDB0011202"", ""HMDB0008085"", ""HMDB0008053"", ""HMDB0008118"", ""HMDB0008276"", ""HMDB0008308"", ""HMDB0008340"", ""HMDB0008150"", ""HMDB0008533""]",[],[],"[""phosphatidylcholine 40:2"", ""1-stearoyl-2-(15-hydroperoxyarachidonoyl)-sn-glycero-3-phosphocholine zwitterion""]","[""Phosphatidylcholine (O-41:2)"", ""Phosphatidylcholine (40:2)"", ""Phosphatidylcholine (O-42:9)""]","[""PC(22:1(13Z)/18:1(9Z))"", ""PC(22:2(13Z,16Z)/18:0)"", ""PC(16:1(9Z)/24:1(15Z))"", ""PC(24:1(15Z)/16:1(9Z))"", ""PC(22:1(13Z)/18:1(11Z))"", ""PC(18:1(11Z)/22:1(13Z))"", ""PC(18:0/22:2(13Z,16Z))"", ""PC(18:1(9Z)/22:1(13Z))"", ""PC(20:0/20:2(11Z,14Z))"", ""PC(20:1(11Z)/20:1(11Z))"", ""PC(20:2(11Z,14Z)/20:0)"", ""PC(18:2(9Z,12Z)/22:0)"", ""PC(22:0/18:2(9Z,12Z))""]",[],[],"[""VZVJELKWXFHACO-XVQSNERZSA-N""]","[""phosphatidylcholine 40:2"", ""1-stearoyl-2-(15-hydroperoxyarachidonoyl)-sn-glycero-3-phosphocholine zwitterion"", [""GPCho(40:2)"", ""PC 40:2"", ""PC(40:2)"", ""phosphatidylcholine(40:2)""], [""1-octadecanoyl-2-(15-hydroperoxy-5Z,8Z,11Z,13E-eicosatetraenoyl)-sn-glycero-3-phosphocholine"", ""1-octadecanoyl-2-(15-hydroperoxy-5Z,8Z,11Z,13E-icosatetraenoyl)-sn-glycero-3-phosphocholine zwitterion"", ""1-stearoyl-2-(15-HPETE)-PC zwitterion"", ""PC(18:0/15-HPETE) zwitterion""]]","[""Phosphatidylcholine (O-41:2)"", ""Phosphatidylcholine (40:2)"", ""Phosphatidylcholine (O-42:9)""]",[]
